intervention,iso3,acat,e.ATT,e.ATT.hi,e.ATT.lo,e.ATTinc,e.ATTinc.hi,e.ATTinc.lo,e.ATTprev,e.ATTprev.hi,e.ATTprev.lo,e.cases,e.cases.hi,e.cases.lo,e.deathinc,e.deathinc.hi,e.deathinc.lo,e.deathprev,e.deathprev.hi,e.deathprev.lo,e.deaths,e.deaths.hi,e.deaths.lo,e.hhc,e.hhc.hi,e.hhc.lo,e.incidence,e.incidence.hi,e.incidence.lo,e.IPT,e.IPT.hi,e.IPT.lo,e.LE,e.LE.hi,e.LE.lo,e.LTBI,e.LTBI.hi,e.LTBI.lo,e.prevalent,e.prevalent.hi,e.prevalent.lo
Under 5 & HIV+ve & LTBI+,NIC,"[0,5)",27.9480149347468,61.6450178930543,0,0.190118433930172,0.29443628915571,0,27.7578965008166,61.0664410896341,0,31.6946237423735,71.8038553781254,0,1.64427117943779,2.75121077251139,0,0.674668380529232,0.952976627762736,0,2.31893955996703,4.33275096369869,0,281.96158416172,791.662207282107,0,3.93672724155683,6.71287775564954,0,254.203687660903,712.358584331481,0,20991.7297039039,58957.1139980512,0,90.1924832924182,246.640088043866,0,27.7578965008166,61.0664410896341,0
Under 5 & HIV+ve & LTBI+,NIC,"[5,15)",53.464666992159,85.5636082172254,0,0.457625425875725,0.726546614144619,0,53.0070415662833,85.0197975012168,0,59.6804834630277,105.619455956409,0,0.956175096077987,1.55298831421753,0,0.488891072436724,0.608453963122264,0,1.44506616851471,2.74245967178088,0,638.241480298383,1788.58622234585,0,6.67344189674444,11.134535023172,0,312.04697567778,836.419798790487,0,43916.8621073548,123147.243518235,0,311.28528149197,836.419798790487,0,53.0070415662833,85.0197975012168,0
Under 5 & HIV+ve & LTBI+,NIU,"[0,5)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Under 5 & HIV+ve & LTBI+,NIU,"[5,15)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Under 5 & HIV+ve & LTBI+,NLD,"[0,5)",2.2267326715304,5.73791839597565,0.0100691513373216,0.175433839706492,0.259762924115996,0.00170549227962354,2.05129883182391,5.27181404715997,0.00710386430472053,2.31972396896992,5.92330395137411,0.0114175802301594,0.0452299656315628,0.0611932684221466,0.000900078220205431,0.0489749912465909,0.0685494694324883,0.00110643831674098,0.0942049568781537,0.166739862507487,0.00235663482265138,43.5740219551147,118.270734191868,0.14728851170763,0.268425137146015,0.409919434073145,0.00272645390136031,41.5227231232908,112.829329218109,0.140034060976792,3531.23764272949,9582.58833569003,11.6235492502109,6.83741543606364,16.0867107860827,0.0231988796924482,2.05129883182391,5.27181404715997,0.00710386430472053
Under 5 & HIV+ve & LTBI+,NLD,"[5,15)",2.11322244781946,4.98779119579519,0.00639453682749119,0.204495110522943,0.320730651511538,0.00145203867708859,1.90872733729652,4.4125103641037,0.00414319101109052,2.12197397467649,5.01338993411321,0.00649205387307501,0.00329545462672563,0.00300934519012016,0.000132774185776231,0.0176355923228943,0.0292027254811863,0.000300794856645982,0.02093104694962,0.0357607018288967,0.000491679018888527,65.4703163945473,180.239595070489,0.139279345031521,0.213246637379971,0.342741780664525,0.0015179958660729,11.7478768362382,28.8659354415719,0.13489305350532,4884.49302806551,13446.4795460126,10.3288737997894,11.644036493031,28.8659354415719,0.0251151625177325,1.90872733729652,4.4125103641037,0.00414319101109052
Under 5 & HIV+ve & LTBI+,NOR,"[0,5)",0.788575387834952,1.97087100762054,0,0.0398167656649432,0.0584879423989834,0,0.748758622170009,1.87497420830331,0,0.841260622176553,2.08839348288121,0,0.0239799097284908,0.0349552803301033,0,0.0182400077279632,0.0259974338170464,0,0.042219917456454,0.0751014147836682,0,16.0787298541053,42.9987712492097,0,0.0925020000065435,0.141598489390783,0,15.3299712319353,40.9103331265548,0,1300.42254474496,3477.11460164711,0,2.49352295904658,5.86390353379951,0,0.748758622170009,1.87497420830331,0
Under 5 & HIV+ve & LTBI+,NOR,"[5,15)",0.768103912521724,1.79811919387637,0,0.0712800964296255,0.113228310166303,0,0.696823816092098,1.5793579856465,0,0.772205782112547,1.80645384630028,0,0.00128092252719805,0.00114393572819841,0,0.0063401582722151,0.0109905935511622,0,0.00762108079941315,0.0131715556739645,0,23.9403030409756,65.0475049629048,0,0.0753819660204488,0.120628695038621,0,4.31443123868874,10.5085575647638,0,1782.61779835527,4843.85715042341,0,4.27009818645932,10.5085575647638,0,0.696823816092098,1.5793579856465,0
Under 5 & HIV+ve & LTBI+,NPL,"[0,5)",518.987044424862,1145.36220883021,0.992782823752162,17.3052311691929,27.7238230060095,0.141712325986272,501.681813255669,1100.39214750721,0.856790855542732,567.627713372791,1295.71617365743,1.41757014052802,21.7855408781956,35.8555235992765,0.323297963454445,11.833288957365,16.0360751290363,0.19362517086063,33.6188298355606,63.6572162947618,0.595515463525642,4999.40504427268,14066.549875872,7.64666485637595,65.9459001171217,110.728464913359,0.544179947945894,4497.72323101701,12600.7262516139,6.9328931074454,348150.149226502,979632.307081135,497.478251539034,1596.95779032282,4381.13608881167,2.49976392286583,501.681813255669,1100.39214750721,0.856790855542732
Under 5 & HIV+ve & LTBI+,NPL,"[5,15)",983.496986419669,1773.23162614382,1.57348099373713,77.8502598992157,130.885720522736,0.460070374760147,905.646726520454,1516.32358179115,1.05513913844865,1016.28908598416,1858.09700086827,1.79893125726784,5.76762986361009,7.60712425754058,0.157748141694515,8.37490040197277,10.3189477560117,0.0937519198331664,14.1425302655829,24.5127775274147,0.300278097071175,11021.5167695724,31107.0267341074,10.5812762877024,110.642359463702,193.937741605551,0.673595209052408,5385.61157216034,14475.7477256673,9.68954868575186,710085.271882715,2005269.44195628,661.296098009438,5373.05058354387,14475.7477256673,5.21484393475336,905.646726520454,1516.32358179115,1.05513913844865
Under 5 & HIV+ve & LTBI+,NRU,"[0,5)",0.103096776241068,0.223009547680752,0,0.00708219895573897,0,0,0.0960145772853286,0.204873814392746,0,0.110105173558984,0.243019016126644,0,0.00324727934188427,0.00067774046676833,0,0.00227624189296436,0.00292299219055116,0,0.00552352123484862,0.00592817855580144,0,0.95853146419775,2.54131150363,0,0.0140905962736553,0.024207223089515,0,0.862516886912422,2.29403349623799,0,70.4687559910632,187.110382281618,0,0.306058641202328,0.808974771369238,0,0.0960145772853286,0.204873814392746,0
Under 5 & HIV+ve & LTBI+,NRU,"[5,15)",0.188037647436361,0.322914835830253,0,0.011257530288387,0,0,0.176780117147974,0.285621120167028,0,0.200048144816194,0.359273958539328,0,0.00187897813910792,0.000500958424799694,0,0.00158992041791961,0.00195608516571227,0,0.00346889855702753,0.00418579800769151,0,2.10227019747649,5.70441876541065,0,0.0232680276682199,0.0385158332551443,0,1.02260925334245,2.69744800001987,0,142.487958990138,386.323419793777,0,1.02260925334245,2.69744800001987,0,0.176780117147974,0.285621120167028,0
Under 5 & HIV+ve & LTBI+,NZL,"[0,5)",0.961273192784107,2.48686086743505,0,0.0622206195594292,0.0937179129936368,0,0.899052573224678,2.31197135468664,0,1.01329485724345,2.59801256881893,0,0.0242143868261409,0.0336068996497197,0,0.0210313383800303,0.0322401356280481,0,0.0452457252061711,0.0818318511439444,0,19.0872781947498,52.4961639169678,0,0.114242284018771,0.175446295185091,0,18.1882256215251,50.0356433502105,0,1544.81367564482,4249.27122854637,0,2.93814261314853,6.90766721782287,0,0.899052573224678,2.31197135468664,0
Under 5 & HIV+ve & LTBI+,NZL,"[5,15)",1.02699968731549,2.3885937966741,0,0.0806637895856669,0.127336804918389,0,0.946335897729821,2.16018624690398,0,1.05764968461604,2.47701769781982,0,0.00530285765695501,0.00683602091694368,0,0.00834015370962526,0.0146122969291769,0,0.0136430113665803,0.0268409913605593,0,32.6406797683172,90.246263035189,0,0.111313786886223,0.186017393431348,0,5.83751396123112,14.4622306857842,0,2433.74341405293,6728.99833668011,0,5.83751396123112,14.4622306857842,0,0.946335897729821,2.16018624690398,0
Under 5 & HIV+ve & LTBI+,OMN,"[0,5)",2.01023803513713,5.14061344905513,0.00466642733330222,0.0945418339569693,0.150757997757769,0.00071268059020313,1.91569620118016,4.89126859530889,0.00371192536200976,2.1964740944382,5.58281152233184,0.00658391271514503,0.0843329815534158,0.131795556989877,0.00120783690174071,0.0455117797238046,0.0681160119669384,0.000800590993260252,0.12984476127722,0.238868993511355,0.00233254790496846,40.7999392106515,111.182793616269,0.0755785743186888,0.280777893258047,0.446770791126487,0.00221459693720884,38.8842430094713,105.713443677365,0.0719788101368986,3126.55662109576,8516.0615394272,5.61446668840431,6.40455909223274,14.8496761884311,0.0128526147606213,1.91569620118016,4.89126859530889,0.00371192536200976
Under 5 & HIV+ve & LTBI+,OMN,"[5,15)",1.79918698288831,4.18911060045184,0.0028520026790491,0.0802530705881057,0.117950897665369,0.000457115942724597,1.7189339123002,3.94741879904661,0.00224094015349837,1.95922043825157,4.60905290802257,0.00408819648646623,0.0252484887023558,0.038287190659209,0.00061615632176644,0.0155878279350205,0.0269640806069385,0.000208998833283495,0.0408363166373763,0.0773487954999892,0.000947754116501115,60.0488104301158,165.840334941715,0.0704606897514077,0.240286525951368,0.368737793870907,0.00142212759417665,10.8041543279039,25.9402144384889,0.0681773628322073,4230.36969942326,11683.1313605752,4.87751567616776,10.70334788899,25.9402144384889,0.0134549704826476,1.7189339123002,3.94741879904661,0.00224094015349837
Under 5 & HIV+ve & LTBI+,PAK,"[0,5)",8994.17352788074,20337.5083200756,0.97586111649743,918.524294911283,1461.01090612671,0.399113616727174,8075.64923296945,18031.8948587381,0.626087118418314,9172.97596757522,20786.5596812608,1.04397154916934,100.571616781711,77.3317506206587,0.139739358800886,193.267792856086,263.320693126819,0.159565800366742,293.839409637797,461.156514077888,0.314810907859303,79836.2462341832,226022.979122892,5.70739945430408,1097.32673460576,1810.83197167676,0.456992912084746,71760.5970012137,201336.816496744,5.16404136392164,5518436.22785243,15620823.7970567,376.205272149259,25355.7725072574,69773.1697525214,1.83961155183371,8075.64923296945,18031.8948587381,0.626087118418314
Under 5 & HIV+ve & LTBI+,PAK,"[5,15)",14300.0533263009,24448.2330509508,1.0151628679883,837.221806533159,2.65480616853307,0,13462.8315197677,21991.5711939209,0.73651066785048,15155.4984738591,27329.3062653575,1.26570437935532,134.44814361494,36.1681930598978,0.137609336249087,122.999378940394,163.036069820869,0.0776137150102461,257.447522555334,332.241557997814,0.310265863259495,163669.628246481,462674.646715454,7.31013950485512,1692.66695409143,2807.79266113321,0.576382262257502,79665.9120705092,215632.156428936,6.75180457277991,10611234.0945891,29991789.146633,455.774195362277,79643.2912801129,215632.156428936,3.6515723480691,13462.8315197677,21991.5711939209,0.73651066785048
Under 5 & HIV+ve & LTBI+,PAN,"[0,5)",23.4629408907659,52.5608755178219,0,2.83276039612131,4.83607370351855,0,20.6301804946446,44.1931059001792,0,23.5051068246814,52.9123009812917,0,0.0919275237091928,0.0947195652946993,0,0.50518271267088,0.646319521748704,0,0.597110236380073,0.786217884171306,0,207.107729565725,574.62700609022,0,2.87492633003684,4.90412874368559,0,186.477549071081,509.877384676219,0,16113.9090128751,44737.6503122177,0,66.2174956637823,178.888181514687,0,20.6301804946446,44.1931059001792,0
Under 5 & HIV+ve & LTBI+,PAN,"[5,15)",38.3643542134269,66.5490017333899,0,2.8916364237192,4.49391414783632,0,35.4727177897077,58.335518627845,0,39.963277143962,71.1795017524184,0,0.27741618135802,0.399774595367565,0,0.329239914616351,0.418700406908108,0,0.606656095974371,1.03682509028259,0,417.180426914846,1163.1019873047,0,4.49055935425426,7.75608488992032,0,203.939712862683,541.691585362946,0,29911.752603239,83399.3466814539,0,202.75751089391,541.691585362946,0,35.4727177897077,58.335518627845,0
Under 5 & HIV+ve & LTBI+,PER,"[0,5)",372.752047706481,827.690055603813,2.51286564325351,14.2314160586584,21.5314273403576,0.24575614256682,358.520631647822,793.223313874446,2.15879588284145,411.608320337203,936.282914036721,3.46172778848824,17.5930327617079,27.616728355512,0.51299781668361,8.55214835729157,11.4124832494997,0.331139668982547,26.1451811189995,48.5443307937641,1.0046961359509,3669.45177400822,10274.1224161374,20.8644825793564,53.0876886893805,84.8084993777237,0.942280966594805,3310.9311423604,9217.11011119988,18.854799108872,275274.091912596,770049.291759298,1465.73500831649,1175.84779275398,3210.73509184229,6.75207463453162,358.520631647822,793.223313874446,2.15879588284145
Under 5 & HIV+ve & LTBI+,PER,"[5,15)",681.320112379093,1170.39898876722,3.01688695406472,55.6617186736476,86.1678045844306,0.678210859918876,625.658393705446,1001.08214796313,1.93823681385255,700.779402353482,1219.78346698042,3.35640690367713,3.63841796396302,4.20300662686324,0.179727117266711,5.91048104904439,7.00512576967374,0.1322669054558,9.5488990130074,15.2004991002892,0.398478816620364,7229.6749537578,20315.0195630371,25.9217190684548,75.1210086480357,124.760094154189,0.961946086050725,3501.0230147986,9279.61371273562,23.7509149028277,501421.130161785,1409248.02156137,1744.47082989476,3490.25424054655,9279.61371273562,12.840752105654,625.658393705446,1001.08214796313,1.93823681385255
Under 5 & HIV+ve & LTBI+,PHL,"[0,5)",4040.34095069488,9261.88139796325,5.88301815296152,439.529271039579,692.228523839216,1.6863514563539,3600.81167965531,8023.39683692306,3.79964260793729,4106.31357875073,9491.24209033461,6.12953297518556,39.6223920405906,24.1416094871914,0.431603964489419,86.8080718396861,112.445687836932,0.706354047613321,126.430463880277,180.497443208725,1.30556965014533,35697.9647897358,100661.553004164,33.3609930395923,505.501899095428,868.83908159703,1.95547622855262,32097.1531100805,89638.3677957435,30.0528659905311,2456785.75961313,6930369.64540291,2194.49391761496,11381.0395252895,31306.8471588234,10.8574924369453,3600.81167965531,8023.39683692306,3.79964260793729
Under 5 & HIV+ve & LTBI+,PHL,"[5,15)",6814.01587476001,12033.3506421326,6.56681325207005,709.187016956037,1169.42781321975,2.10630156035377,6104.82885780397,9735.93948380576,3.81057076867719,6831.46443810952,12033.3506421326,6.70460938114779,9.32785201663694,9.24495978921533,0.164576622319302,55.1014482128695,70.1817277777758,0.298228499181406,64.4293002295065,90.0808668965021,0.544725265288705,70458.5525176982,198131.452119764,41.4845877409863,726.635580305549,1235.86062797418,2.17632081048749,33899.9340277986,91542.030257707,37.92236666252,4446035.27521959,12500916.1522108,2571.87907152368,33871.2458514476,91542.030257707,20.6193182296817,6104.82885780397,9735.93948380576,3.81057076867719
Under 5 & HIV+ve & LTBI+,PLW,"[0,5)",0.0941427527748271,0.236906321118589,0,0.00592156519187125,0,0,0.0882211875829559,0.225504180976878,0,0.101939499248592,0.258636514444395,0,0.00354590634715148,0.000670731240877065,0,0.00199728216613573,0.00306558225903632,0,0.00554318851328721,0.00573239325531715,0,1.86477079777145,5.09288028857361,0,0.0137183116656361,0.021328742671362,0,1.77654961018849,4.84188095277532,0,137.477822400229,375.412843952617,0,0.289235298450378,0.678249222679518,0,0.0882211875829559,0.225504180976878,0
Under 5 & HIV+ve & LTBI+,PLW,"[5,15)",0.130926418875085,0.301802613933369,0,0.00863260802945987,0,0,0.122293810845625,0.28467494164081,0,0.139175982223294,0.329218155734318,0,0.00133034472829847,0.000345294560636193,0,0.00113900204730312,0.0019151246289764,0,0.00246934677560159,0.00311957669367592,0,4.25275326191163,11.7015777897621,0,0.0168821713776687,0.0266843280306026,0,0.756254108022004,1.87081906611435,0,288.552461115845,793.974254541906,0,0.756254108022004,1.87081906611435,0,0.122293810845625,0.28467494164081,0
Under 5 & HIV+ve & LTBI+,PNG,"[0,5)",531.922111406947,1212.05923509504,1.25641281742681,25.1629169249445,38.5760316987141,0.253527543824702,506.759194482003,1140.68658905049,0.994001459843547,581.744074688497,1354.72570089468,1.74962144004995,22.6933696647579,35.8526046647719,0.450822367574387,12.6315632783725,16.8843758847762,0.238039676502148,35.3249329431303,64.1615968817146,0.75935235170573,5080.31665103593,14263.18991495,9.21595301428274,74.9848802064938,123.650084155034,0.767582482643923,4573.55745655392,12665.604259225,8.3115603318263,325523.126338087,912871.139291594,549.539506048597,1626.49806123707,4439.7215613226,2.9940457528407,506.759194482003,1140.68658905049,0.994001459843547
Under 5 & HIV+ve & LTBI+,PNG,"[5,15)",922.787728049833,1643.12347752842,1.67763900315148,70.5635403958141,111.310177223821,0.521903337608909,852.224187654018,1412.43449530749,1.17524752686092,961.86935994693,1739.59017804363,1.95081396050903,6.74004073263427,9.75953218957943,0.243020402118003,7.86396572123576,10.2342902831587,0.109870280556587,14.60400645387,25.689888230871,0.398026402497206,9871.36152586883,27588.5847763573,11.3170069834869,109.645172292912,185.028792532285,0.840600902204728,4850.40793444439,12953.7104128494,10.3605420684183,585639.642286341,1637624.30141688,650.852788816435,4832.4759971388,12953.7104128494,5.55599159179768,852.224187654018,1412.43449530749,1.17524752686092
Under 5 & HIV+ve & LTBI+,POL,"[0,5)",14.5478779818187,37.6666559661524,0,0.233194388857078,0.349495235372523,0,14.3146835929616,36.9315063200398,0,16.117641465323,41.9752831560529,0,0.69108541262963,1.10615017442855,0,0.331514183010286,0.498030109187167,0,1.02259959563992,1.92299303616416,0,303.571257452844,842.585209402155,0,1.80295787236136,2.91117490843855,0,289.256573859883,803.157236535205,0,23282.4785732316,64623.3564973284,0,47.2073585839836,110.949701477654,0,14.3146835929616,36.9315063200398,0
Under 5 & HIV+ve & LTBI+,POL,"[5,15)",18.9863042023331,44.6983335106292,0,0.65325874527322,1.04178627668316,0,18.3330454570599,42.5346976135349,0,20.3877958297837,48.5545390565832,0,0.21693750289682,0.335493407021158,0,0.164152810460042,0.272545095627417,0,0.381090313356862,0.761741809545704,0,623.367045991332,1724.66131199682,0,2.05475037272379,3.33026851244621,0,112.165719487036,281.609215885095,0,43852.8255661426,121250.103964688,0,112.165719487036,281.609215885095,0,18.3330454570599,42.5346976135349,0
Under 5 & HIV+ve & LTBI+,PRI,"[0,5)",0.257099625306694,0.650041362685696,0.00340754152307438,0.0180532863360937,0.00219193153793905,0,0.2390463389706,0.617154805693232,0.00237259594608273,0.274937183678216,0.704954279031826,0.00412967086967437,0.00849630902098843,0.00245222745012665,0.000325912143290067,0.00606881385602428,0.00827923755050283,0.000437567498105874,0.0145651228770127,0.0147691979619525,0.0009969956482043,5.11397962727366,14.1651384726654,0.0489246203658034,0.0358908447076152,0.0548490967390916,0.00111665569204032,4.87493328830306,13.5051861152192,0.0465913465336847,381.796475318523,1056.91953049709,3.55902551931976,0.796077461450563,1.87661134639507,0.00798004327901092,0.2390463389706,0.617154805693232,0.00237259594608273
